ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured
163,103,2014-08-09,400 3rd Ave N Minneapolis Minnesota,1.1443703995928276,1,8,Minneapolis,Minnesota,-93.2751811,44.9828835,0.6931471805599453,2.1972245773362196
164,104,2014-08-10,16300 block of Heather Glen Road  Moreno Valley California,0.6238324625039507,0,7,Moreno Valley,California,-117.2217604,33.883616,0.0,2.0794415416798357
165,104,2014-08-10,2455 Idylwild Dr Wrightsville Georgia,0.583773044716594,0,6,Wrightsville,Georgia,-82.72899629999998,32.7091475,0.0,1.9459101490553132
166,104,2014-08-10,50 block of N St SW Washington District of Columbia,0.583773044716594,0,6,Washington,District of Columbia,-77.0108573,38.8744857,0.0,1.9459101490553132
167,104,2014-08-10,5400 block of Burgundy St New Orleans Louisiana,1.3065564428360932,2,5,New Orleans,Louisiana,-90.01919699999998,29.959362,1.0986122886681098,1.791759469228055
168,105,2014-08-12,Brent Cir Cartersville Georgia,1.1849169104036439,2,3,Cartersville,Georgia,-84.8847095,34.1725389,1.0986122886681098,1.3862943611198906
169,105,2014-08-12,Oakmont Ave Buffalo New York,0.9010913347279288,1,3,Buffalo,New York,-78.80785019999998,42.9323808,0.6931471805599453,1.3862943611198906
170,106,2014-08-13,New Orleans and North Rocheblave streets New Orleans Louisiana,0.48283137373023005,0,4,New Orleans,Louisiana,-90.06607969999996,29.981224800000003,0.0,1.6094379124341003
171,106,2014-08-13,Treeland Drive Clarksville Tennessee,0.48283137373023005,0,4,Clarksville,Tennessee,-87.309525,36.589879,0.0,1.6094379124341003
172,107,2014-08-14,797 Pope Street Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-89.956144,35.154015,0.6931471805599453,1.3862943611198906
173,108,2014-08-16,122 Pierpont Avenue Salt Lake City Utah,0.583773044716594,0,6,Salt Lake City,Utah,-111.89493229999998,40.7640947,0.0,1.9459101490553132
174,108,2014-08-16,West 3rd Street and Monroe Avenue Plainfield New Jersey,0.9010913347279288,1,3,Plainfield,New Jersey,-74.4381949,40.6041741,0.6931471805599453,1.3862943611198906
175,109,2014-08-17,Owens Avenue and H Street Las Vegas Nevada,0.48283137373023005,0,4,Las Vegas,Nevada,-115.1519842,36.1883478,0.0,1.6094379124341003
176,109,2014-08-17,Purdue Street and Georgetown Avenue East Palo Alto California,0.9010913347279288,1,3,East Palo Alto,California,-122.1377406,37.4789729,0.6931471805599453,1.3862943611198906
177,109,2014-08-17,Edinboro Street Boston Massachusetts,0.48283137373023005,0,4,Boston,Massachusetts,-71.05969879999998,42.3517686,0.0,1.6094379124341003
178,109,2014-08-17,153-38 118th Ave Queens New York,0.48283137373023005,0,4,Queens,New York,-73.78848119999998,40.6808923,0.0,1.6094379124341003
179,110,2014-08-18,Main and Hyacinth streets Saint Martinville Louisiana,0.48283137373023005,0,4,Saint Martinville,Louisiana,-91.8302365,30.1167776,0.0,1.6094379124341003
180,111,2014-08-20,1400 block of Briarcrest Lane Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.8557103,35.10120870000001,0.0,1.791759469228055
181,112,2014-08-24,1400 block of Celis Street  San Fernando California,1.4532374265141534,3,4,San Fernando,California,-118.4461242,34.2860189,1.3862943611198906,1.6094379124341003
182,112,2014-08-24,1013 Carrie Street Augusta Georgia,0.9010913347279288,1,3,Augusta,Georgia,-81.9742662,33.46655459999999,0.6931471805599453,1.3862943611198906
183,112,2014-08-24,8300 block of South Halsted Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6443353,41.74321060000001,0.6931471805599453,1.3862943611198906
184,113,2014-08-27,16600 block of Edmore Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-82.9484543,42.4473187,0.6931471805599453,1.3862943611198906
185,114,2014-08-29,820 Peach St Brooksville Florida,1.178350206951907,3,1,Brooksville,Florida,-82.39088679999998,28.5459012,1.3862943611198906,0.6931471805599453
186,115,2014-08-31,200 block of South Q Street  Livermore California,0.5375278407684164,0,5,Livermore,California,-121.777052,37.6783362,0.0,1.791759469228055
187,116,2014-09-02,3622 Medgar Evers Boulevard Jackson Mississippi,1.1849169104036439,2,3,Jackson,Mississippi,-90.2140529,32.3405229,1.0986122886681098,1.3862943611198906
188,116,2014-09-02,25000 block of Fifth Street  Highland California,0.5375278407684164,0,5,Highland,California,-117.2587614,34.1087018,0.0,1.791759469228055
189,117,2014-09-03,East 27th and Stanford  Los Angeles California,0.583773044716594,0,6,Los Angeles,California,-118.260077,34.019890600000004,0.0,1.9459101490553132
190,118,2014-09-04,2400 block of Martin Luther King Boulevard Flint Michigan,0.5375278407684164,0,5,Flint,Michigan,-83.70411299999998,43.03842420000001,0.0,1.791759469228055
191,119,2014-09-06,576 Poplar Street Macon Georgia,0.5375278407684164,0,5,Macon,Georgia,-83.62997949999998,32.834754100000005,0.0,1.791759469228055
192,119,2014-09-06,2015 Orange Blossom Trail Orlando Florida,0.48283137373023005,0,4,Orlando,Florida,-81.3965152,28.5204997,0.0,1.6094379124341003
193,120,2014-09-11,14000 block of Patton Detroit Michigan,1.1090354888959124,1,7,Detroit,Michigan,-83.24284000000002,42.387662,0.6931471805599453,2.0794415416798357
194,121,2014-09-14,225 E Fifth Anchorage Alaska,0.583773044716594,0,6,Anchorage,Alaska,-149.88015049999996,61.2177897,0.0,1.9459101490553132
195,121,2014-09-14,229 Naval Air Station Drive Flour Bluff Texas,1.178350206951907,3,1,Flour Bluff,Texas,-97.27583810000002,27.6771593,1.3862943611198906,0.6931471805599453
196,122,2014-09-15,Chef Menteur Highway and Dale Street New Orleans Louisiana,0.5375278407684164,0,5,New Orleans,Louisiana,-90.009757,30.011209,0.0,1.791759469228055
197,123,2014-09-18,NW 30th Street and NW 39th Terrace Bell Florida,1.5380572041353535,8,0,Bell,Florida,-82.8626239,29.7555125,2.1972245773362196,0.0
198,124,2014-09-19,32-14 106th St Queens New York,0.48283137373023005,0,4,Queens,New York,-73.863359,40.75929,0.0,1.6094379124341003
199,125,2014-09-20,8297 Curtis Rd Batesville Mississippi,1.0986122886681096,2,2,Batesville,Mississippi,-90.0523771,34.3399627,1.0986122886681098,1.0986122886681098
200,126,2014-09-21,440 First St East Liverpool Ohio,0.48283137373023005,0,4,East Liverpool,Ohio,-80.55197520000002,40.63082120000001,0.0,1.6094379124341003
201,127,2014-09-26,600 block of Turner Road Darlington County South Carolina,0.9680344001221917,1,4,Darlington County,South Carolina,-80.0087746,34.3649897,0.6931471805599453,1.6094379124341003
202,128,2014-09-27,2000 block East John Avenue Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.209797,38.6716819,0.0,1.791759469228055
203,129,2014-09-28,NW 7th Ave and NW 64th St Miami Florida,0.8317766166719344,0,15,Miami,Florida,-80.20859140000002,25.8341404,0.0,2.772588722239781
204,129,2014-09-28,2800 block of Hope Street Philadelphia Pennsylvania,0.48283137373023005,0,4,Philadelphia,Pennsylvania,-75.13121170000002,39.99265379999999,0.0,1.6094379124341003
205,130,2014-09-29,2300 block of West Fountain Way  Fresno California,0.48283137373023005,0,4,Fresno,California,-119.8381184,36.7813624,0.0,1.6094379124341003
206,130,2014-09-29,29 Sandy Dam Lane Walterboro South Carolina,1.1090354888959124,1,7,Walterboro,South Carolina,-80.62036599999998,32.885248,0.6931471805599453,2.0794415416798357
207,131,2014-10-04,1925 West Holt Avenue  Pomona California,0.48283137373023005,0,4,Pomona,California,-117.7841086,34.0617716,0.0,1.6094379124341003
208,131,2014-10-04,1400 block of Gherald Street Memphis Tennessee,1.0986122886681096,2,2,Memphis,Tennessee,-89.92082420000001,35.16983760000001,1.0986122886681098,1.0986122886681098
209,132,2014-10-05,East 7 Mile Road and Sherwood Street Detroit Michigan,1.022730867160378,1,5,Detroit,Michigan,-83.03404590000002,42.433768,0.6931471805599453,1.791759469228055
210,132,2014-10-05,7300 block of Linda Drive Jacksonville Florida,1.178350206951907,3,1,Jacksonville,Florida,-81.6723256,30.3870334,1.3862943611198906,0.6931471805599453
211,133,2014-10-08,1846 Western Ave Guilderland New York,1.1266065387038702,4,0,Guilderland,New York,-73.87115250000002,42.6914409,1.6094379124341003,0.0
212,133,2014-10-08,Auburn Avenue and Edgewood Avenue Atlanta Georgia,0.48283137373023005,0,4,Atlanta,Georgia,-84.3770948,33.7543928,0.0,1.6094379124341003
213,134,2014-10-11,222 Bleecker Street Utica New York,0.5375278407684164,0,5,Utica,New York,-75.228421,43.1012497,0.0,1.791759469228055
214,135,2014-10-12,Arthur Langford Jr Place Atlanta Georgia,0.9010913347279288,1,3,Atlanta,Georgia,-84.39776390000002,33.712026200000004,0.6931471805599453,1.3862943611198906
215,135,2014-10-12,1100 block of East March Lane Stockton California,1.178350206951907,3,1,Stockton,California,-121.2929218,38.00124,1.3862943611198906,0.6931471805599453
216,136,2014-10-13,85 Mount Zion Road Atlanta Georgia,0.48283137373023005,0,4,Atlanta,Georgia,-84.3882276,33.6727235,0.0,1.6094379124341003
217,137,2014-10-14,6505 Bannor Lane Peachtree Corners Georgia,1.2999897393843562,3,2,Peachtree Corners,Georgia,-84.2512157,33.9504971,1.3862943611198906,1.0986122886681098
218,138,2014-10-16,Mogul Street Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-82.9621522,42.4167375,0.6931471805599453,1.3862943611198906
219,139,2014-10-18,Lenox Road Brooklyn New York,0.48283137373023005,0,4,Brooklyn,New York,-73.93846640000002,40.6548627,0.0,1.6094379124341003
220,139,2014-10-18,192 Breezy Hill Road Graniteville South Carolina,0.9010913347279288,1,3,Graniteville,South Carolina,-81.84303879999999,33.5663524,0.6931471805599453,1.3862943611198906
221,139,2014-10-18,33-02 Queens Blvd Queens New York,0.48283137373023005,0,4,Queens,New York,-73.93112049999998,40.7442521,0.0,1.6094379124341003
222,140,2014-10-24,5611 108th St NE Marysville Washington,1.462175782627622,5,1,Marysville,Washington,-122.1539962,48.09572790000001,1.791759469228055,0.6931471805599453
223,141,2014-10-26,1410 Old Dover Road Cadiz Kentucky,1.1266065387038702,4,0,Cadiz,Kentucky,-87.84965340000002,36.8291448,1.6094379124341003,0.0
224,142,2014-10-29,Yale Road and Ramill Road Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.927195,35.2205375,0.0,1.791759469228055
225,143,2014-11-05,1100 block of Alabama Street  San Francisco California,0.48283137373023005,0,4,San Francisco,California,-122.411139,37.75428220000001,0.0,1.6094379124341003
226,144,2014-11-07,East 126th Street and North Compton Avenue Los Angeles California,0.48283137373023005,0,4,Los Angeles,California,-118.2462168,33.9184737,0.0,1.6094379124341003
227,144,2014-11-07,136th Street  Compton California,0.48283137373023005,0,4,Compton,California,-118.2466787,33.9081125,0.0,1.6094379124341003
228,145,2014-11-08,499 E. Arrow Highway Pomona California,0.5375278407684164,0,5,Pomona,California,-117.7417321,34.0902594,0.0,1.791759469228055
229,146,2014-11-15,NW 55th and 12th Miami Florida,0.9010913347279288,1,3,Miami,Florida,-80.22866450000002,25.8251072,0.6931471805599453,1.3862943611198906
230,146,2014-11-15,2555 N. Glenstone Springfield Missouri,1.1266065387038702,4,0,Springfield,Missouri,-93.2623309,37.2436912,1.6094379124341003,0.0
231,147,2014-11-16,115 S. Durango El Paso Texas,0.583773044716594,0,6,El Paso,Texas,-106.4935119,31.7570762,0.0,1.9459101490553132
232,147,2014-11-16,1891 E Market St Akron Ohio,0.9680344001221917,1,4,Akron,Ohio,-81.4601481,41.0619729,0.6931471805599453,1.6094379124341003
233,148,2014-11-18,Englestad Street North Las Vegas Nevada,0.48283137373023005,0,4,North Las Vegas,Nevada,-115.1473473,36.2100351,0.0,1.6094379124341003
234,149,2014-11-19,700 block of North St. Louis Avenue Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7138038,41.8936456,0.6931471805599453,1.3862943611198906
235,150,2014-11-21,600 block of Miller Avenue Pittsburgh Pennsylvania,0.583773044716594,0,6,Pittsburgh,Pennsylvania,-79.984016,40.44187150000001,0.0,1.9459101490553132
236,151,2014-11-22,Clifton Avenue and Rice Street Springfield Ohio,0.9010913347279288,1,3,Springfield,Ohio,-83.8077328,39.9095886,0.6931471805599453,1.3862943611198906
237,151,2014-11-22,Fourth Avenue Sisseton South Dakota,1.3345506928718538,4,1,Sisseton,South Dakota,-97.0457522,45.6637619,1.6094379124341003,0.6931471805599453
238,151,2014-11-22,1443 E 92nd St Cleveland Ohio,1.3345506928718538,4,1,Cleveland,Ohio,-81.6231379,41.51689,1.6094379124341003,0.6931471805599453
239,152,2014-11-23,Federal Boulevard and 16th Avenue Denver Colorado,0.9680344001221917,1,4,Denver,Colorado,-105.0252326,39.7427422,0.6931471805599453,1.6094379124341003
240,152,2014-11-23,Parksley Road Parksley Virginia,0.48283137373023005,0,4,Parksley,Virginia,-75.647858,37.7796692,0.0,1.6094379124341003
241,153,2014-11-26,Mission and 13th streets San Francisco California,0.583773044716594,0,6,San Francisco,California,-122.4199408,37.7701527,0.0,1.9459101490553132
242,154,2014-11-27,Pvt Rd 934 Georgetown Texas,1.1849169104036439,2,3,Georgetown,Texas,-97.59254399999999,30.6777088,1.0986122886681098,1.3862943611198906
243,155,2014-11-28,1849 East Brooks Road  Memphis Tennessee,0.48283137373023005,0,4,Memphis,Tennessee,-90.0021493,35.0604534,0.0,1.6094379124341003
244,156,2014-11-29,1600 block of Richmond Avenue Atlanta Georgia,1.2999897393843562,3,2,Atlanta,Georgia,-84.3798407,33.710001899999995,1.3862943611198906,1.0986122886681098
245,156,2014-11-29,348 S Orange Ave Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.1999791,40.7398271,0.6931471805599453,1.3862943611198906
246,157,2014-11-30,2412 East 13th Street  Chattanooga Tennessee,0.5375278407684164,0,5,Chattanooga,Tennessee,-85.2711357,35.0246664,0.0,1.791759469228055
247,157,2014-11-30,375 Remsen Avenue Brooklyn New York,0.48283137373023005,0,4,Brooklyn,New York,-73.9236281,40.6564708,0.0,1.6094379124341003
248,158,2014-12-02,6128 Jefferson Ave  Newport News Virginia,0.5375278407684164,0,5,Newport News,Virginia,-76.44628829999998,37.0231409,0.0,1.791759469228055
249,158,2014-12-02,6000 block of Virginia Avenue Saint Louis Missouri,1.022730867160378,1,5,Saint Louis,Missouri,-90.24923509999999,38.5616394,0.6931471805599453,1.791759469228055
250,159,2014-12-07,16000 block of Roosevelt Road South Bend Indiana,0.48283137373023005,0,4,South Bend,Indiana,-86.18148099999998,41.59062,0.0,1.6094379124341003
251,160,2014-12-12,717 North Killingsworth Court Portland Oregon,0.48283137373023005,0,4,Portland,Oregon,-122.6743133,45.5620669,0.0,1.6094379124341003
252,161,2014-12-13,810 E. Skagway Ave. Tampa Florida,0.5375278407684164,0,5,Tampa,Florida,-82.4524689,28.0324123,0.0,1.791759469228055
253,162,2014-12-14,1311 Northwest 2nd Avenue Miami Florida,0.9680344001221917,1,4,Miami,Florida,-80.1984688,25.7871407,0.6931471805599453,1.6094379124341003
254,163,2014-12-15,100 block of West 5th St Lansdale Pennsylvania,1.455609079175885,7,0,Lansdale,Pennsylvania,-75.28200489999998,40.24592970000001,2.0794415416798357,0.0
255,164,2014-12-16,Anna Street Elizabeth New Jersey,0.48283137373023005,0,4,Elizabeth,New Jersey,-74.20323020000002,40.6684438,0.0,1.6094379124341003
256,165,2014-12-20,3200 block of Montrose Avenue Rockford Illinois,1.1266065387038702,4,0,Rockford,Illinois,-89.1071791,42.2938571,1.6094379124341003,0.0
257,166,2014-12-21,600 block of Escanba Calumet City Illinois,1.1443703995928276,1,8,Calumet City,Illinois,-87.5531244,41.6180813,0.6931471805599453,2.1972245773362196
258,166,2014-12-21,Central Avenue Waynesboro Mississippi,0.9680344001221917,1,4,Waynesboro,Mississippi,-88.65840909999999,31.6782332,0.6931471805599453,1.6094379124341003
259,166,2014-12-21,4034 N Washington Blvd Sarasota Florida,1.0986122886681096,2,2,Sarasota,Florida,-82.52997169999998,27.3688478,1.0986122886681098,1.0986122886681098
260,167,2014-12-22,5700 block of South Green Street Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.646624,41.790482,0.0,1.791759469228055
261,167,2014-12-22,191 Lake Road Webster New York,1.456190225304303,4,2,Webster,New York,-77.52553309999998,43.236828,1.6094379124341003,1.0986122886681098
262,167,2014-12-22,Charlevoix and Philip Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-85.25840040000001,45.31806320000001,0.6931471805599453,1.3862943611198906
263,168,2014-12-23,260 Oxford Drive Winchester Kentucky,0.9010913347279288,1,3,Winchester,Kentucky,-84.2094759,38.00357839999999,0.6931471805599453,1.3862943611198906
264,169,2014-12-24,18th and Pine Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2059421,38.630663,0.6931471805599453,1.3862943611198906
265,170,2014-12-26,2500 block of Summit Avenue East St. Louis Illinois,0.9010913347279288,1,3,East St. Louis,Illinois,-90.1254163,38.61961820000001,0.6931471805599453,1.3862943611198906
266,171,2014-12-27,4000 block of May Street Sacramento California,0.48283137373023005,0,4,Sacramento,California,-121.4432744,38.6404288,0.0,1.6094379124341003
267,171,2014-12-27,8800 block of South Figueroa Street Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.2827122,33.9573722,0.6931471805599453,1.3862943611198906
268,172,2014-12-29,Poydras and Bolivar New Orleans Louisiana,0.48283137373023005,0,4,New Orleans,Louisiana,-90.0839102,29.95429810000001,0.0,1.6094379124341003
269,173,2015-01-01,Interstate 240 and Poplar Avenue Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.90519259999998,35.0749844,0.0,1.791759469228055
270,174,2015-01-02,500 block of W. 54th Street Savannah Georgia,0.9680344001221917,1,4,Savannah,Georgia,-81.109202,32.0454602,0.6931471805599453,1.6094379124341003
271,175,2015-01-04,2000 block of Ben Hur St. Dallas Texas,1.178350206951907,3,1,Dallas,Texas,-96.6110675,32.6798829,1.3862943611198906,0.6931471805599453
272,175,2015-01-04,3634 Shenandoah Ave NW Roanoke Virginia,1.2518599757979068,2,4,Roanoke,Virginia,-79.9984872,37.28096420000001,1.0986122886681098,1.6094379124341003
273,176,2015-01-06,1300 block of NW 62nd Street Miami Florida,0.9010913347279288,1,3,Miami,Florida,-80.2187975,25.8313522,0.6931471805599453,1.3862943611198906
274,177,2015-01-07,773 West Main Street Chattanooga Tennessee,0.9010913347279288,1,3,Chattanooga,Tennessee,-85.31862199999998,35.0403524,0.6931471805599453,1.3862943611198906
275,178,2015-01-08,104 Harrishof Street Boston Massachusetts,0.9010913347279288,1,3,Boston,Massachusetts,-71.0887518,42.31666370000001,0.6931471805599453,1.3862943611198906
276,179,2015-01-09,Laguna St and Page St San Francisco California,1.1266065387038702,4,0,San Francisco,California,-122.42573,37.7736814,1.6094379124341003,0.0
277,180,2015-01-10,4859 E Harry Street Wichita Kansas,1.0986122886681096,2,2,Wichita,Kansas,-97.2786749,37.66431179999999,1.0986122886681098,1.0986122886681098
278,181,2015-01-11,3840 Monterey Hwy San Jose California,0.5375278407684164,0,5,San Jose,California,-121.8390028,37.2827119,0.0,1.791759469228055
279,181,2015-01-11,7665 Chase Road Lakeland Florida,0.9010913347279288,1,3,Lakeland,Florida,-81.9814559,28.139318100000004,0.6931471805599453,1.3862943611198906
